CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,latitude,longitude,CaseCategoryID,GravityOffenceID,CaseStatusID,CrimeType,BriefFacts
2563,"undefined","undefined","undefined",1198,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2564,"undefined","undefined","undefined",1036,undefined,undefined,1,1,1,"Kidnapping","Detailed facts about Kidnapping"
2565,"undefined","undefined","undefined",1222,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
2566,"undefined","undefined","undefined",1031,undefined,undefined,1,2,2,"Murder/Attempt","Detailed facts about Murder/Attempt"
2567,"undefined","undefined","undefined",1118,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
2568,"undefined","undefined","undefined",1051,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
2569,"undefined","undefined","undefined",1010,undefined,undefined,1,1,3,"Murder/Attempt","Detailed facts about Murder/Attempt"
2570,"undefined","undefined","undefined",1027,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
2571,"undefined","undefined","undefined",1013,undefined,undefined,1,1,1,"Assault/Violent","Detailed facts about Assault/Violent"
2572,"undefined","undefined","undefined",1135,undefined,undefined,1,2,1,"Murder/Attempt","Detailed facts about Murder/Attempt"
2573,"undefined","undefined","undefined",1013,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
2574,"undefined","undefined","undefined",1197,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
2575,"undefined","undefined","undefined",1019,undefined,undefined,1,2,4,"Assault/Violent","Detailed facts about Assault/Violent"
2576,"undefined","undefined","undefined",1058,undefined,undefined,1,2,2,"Kidnapping","Detailed facts about Kidnapping"
2577,"undefined","undefined","undefined",1001,undefined,undefined,1,1,3,"Assault/Violent","Detailed facts about Assault/Violent"
2578,"undefined","undefined","undefined",1061,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
2579,"undefined","undefined","undefined",1039,undefined,undefined,1,2,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2580,"undefined","undefined","undefined",1005,undefined,undefined,1,1,4,"Assault/Violent","Detailed facts about Assault/Violent"
2581,"undefined","undefined","undefined",1113,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
2582,"undefined","undefined","undefined",1212,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2583,"undefined","undefined","undefined",1021,undefined,undefined,1,2,1,"Others","Detailed facts about Others"
2584,"undefined","undefined","undefined",1224,undefined,undefined,1,1,4,"Others","Detailed facts about Others"
2585,"undefined","undefined","undefined",1047,undefined,undefined,1,2,4,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2586,"undefined","undefined","undefined",1004,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
2587,"undefined","undefined","undefined",1009,undefined,undefined,1,1,1,"Murder/Attempt","Detailed facts about Murder/Attempt"
2588,"undefined","undefined","undefined",1004,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
2589,"undefined","undefined","undefined",1010,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
2590,"undefined","undefined","undefined",1013,undefined,undefined,1,1,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2591,"undefined","undefined","undefined",1005,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
2592,"undefined","undefined","undefined",1112,undefined,undefined,1,1,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2593,"undefined","undefined","undefined",1013,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
2594,"undefined","undefined","undefined",1024,undefined,undefined,1,2,3,"Narcotics","Detailed facts about Narcotics"
2595,"undefined","undefined","undefined",1091,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
2596,"undefined","undefined","undefined",1013,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
2597,"undefined","undefined","undefined",1015,undefined,undefined,1,1,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2598,"undefined","undefined","undefined",1011,undefined,undefined,1,1,1,"Assault/Violent","Detailed facts about Assault/Violent"
2599,"undefined","undefined","undefined",1007,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
2600,"undefined","undefined","undefined",1014,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2601,"undefined","undefined","undefined",1064,undefined,undefined,1,2,2,"Assault/Violent","Detailed facts about Assault/Violent"
2602,"undefined","undefined","undefined",1011,undefined,undefined,1,1,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2603,"undefined","undefined","undefined",1007,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2604,"undefined","undefined","undefined",1009,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
2605,"undefined","undefined","undefined",1001,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
2606,"undefined","undefined","undefined",1146,undefined,undefined,1,2,1,"Kidnapping","Detailed facts about Kidnapping"
2607,"undefined","undefined","undefined",1011,undefined,undefined,1,1,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2608,"undefined","undefined","undefined",1201,undefined,undefined,1,2,1,"Narcotics","Detailed facts about Narcotics"
2609,"undefined","undefined","undefined",1116,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2610,"undefined","undefined","undefined",1046,undefined,undefined,1,1,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2611,"undefined","undefined","undefined",1003,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
2612,"undefined","undefined","undefined",1009,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
2613,"undefined","undefined","undefined",1060,undefined,undefined,1,1,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2614,"undefined","undefined","undefined",1053,undefined,undefined,1,2,3,"Others","Detailed facts about Others"
2615,"undefined","undefined","undefined",1058,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
2616,"undefined","undefined","undefined",1024,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
2617,"undefined","undefined","undefined",1003,undefined,undefined,1,2,2,"Assault/Violent","Detailed facts about Assault/Violent"
2618,"undefined","undefined","undefined",1128,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
2619,"undefined","undefined","undefined",1003,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
2620,"undefined","undefined","undefined",1018,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
2621,"undefined","undefined","undefined",1001,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
2622,"undefined","undefined","undefined",1138,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2623,"undefined","undefined","undefined",1205,undefined,undefined,1,2,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2624,"undefined","undefined","undefined",1203,undefined,undefined,1,2,1,"Murder/Attempt","Detailed facts about Murder/Attempt"
2625,"undefined","undefined","undefined",1009,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
2626,"undefined","undefined","undefined",1009,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
2627,"undefined","undefined","undefined",1001,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
2628,"undefined","undefined","undefined",1150,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
2629,"undefined","undefined","undefined",1054,undefined,undefined,1,1,1,"Others","Detailed facts about Others"
2630,"undefined","undefined","undefined",1015,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
2631,"undefined","undefined","undefined",1024,undefined,undefined,1,2,1,"Assault/Violent","Detailed facts about Assault/Violent"
2632,"undefined","undefined","undefined",1140,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
2633,"undefined","undefined","undefined",1175,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2634,"undefined","undefined","undefined",1040,undefined,undefined,1,2,1,"Others","Detailed facts about Others"
2635,"undefined","undefined","undefined",1196,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
2636,"undefined","undefined","undefined",1007,undefined,undefined,1,2,2,"Murder/Attempt","Detailed facts about Murder/Attempt"
2637,"undefined","undefined","undefined",1014,undefined,undefined,1,1,2,"Cybercrime","Detailed facts about Cybercrime"
2638,"undefined","undefined","undefined",1175,undefined,undefined,1,1,3,"Narcotics","Detailed facts about Narcotics"
2639,"undefined","undefined","undefined",1052,undefined,undefined,1,1,4,"Cybercrime","Detailed facts about Cybercrime"
2640,"undefined","undefined","undefined",1015,undefined,undefined,1,2,2,"Murder/Attempt","Detailed facts about Murder/Attempt"
2641,"undefined","undefined","undefined",1099,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2642,"undefined","undefined","undefined",1029,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
2643,"undefined","undefined","undefined",1158,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
2644,"undefined","undefined","undefined",1147,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
2645,"undefined","undefined","undefined",1144,undefined,undefined,1,2,1,"Narcotics","Detailed facts about Narcotics"
2646,"undefined","undefined","undefined",1076,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
2647,"undefined","undefined","undefined",1004,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2648,"undefined","undefined","undefined",1118,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2649,"undefined","undefined","undefined",1052,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
2650,"undefined","undefined","undefined",1173,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
2651,"undefined","undefined","undefined",1024,undefined,undefined,1,1,4,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2652,"undefined","undefined","undefined",1011,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2653,"undefined","undefined","undefined",1091,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
2654,"undefined","undefined","undefined",1171,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
2655,"undefined","undefined","undefined",1054,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
2656,"undefined","undefined","undefined",1060,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2657,"undefined","undefined","undefined",1027,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2658,"undefined","undefined","undefined",1146,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
2659,"undefined","undefined","undefined",1004,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
2660,"undefined","undefined","undefined",1008,undefined,undefined,1,1,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2661,"undefined","undefined","undefined",1004,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
2662,"undefined","undefined","undefined",1044,undefined,undefined,1,1,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2663,"undefined","undefined","undefined",1012,undefined,undefined,1,2,4,"Theft/Property","Detailed facts about Theft/Property"
2664,"undefined","undefined","undefined",1008,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
2665,"undefined","undefined","undefined",1005,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
2666,"undefined","undefined","undefined",1005,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
2667,"undefined","undefined","undefined",1181,undefined,undefined,1,2,4,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2668,"undefined","undefined","undefined",1168,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
2669,"undefined","undefined","undefined",1009,undefined,undefined,1,2,4,"Cybercrime","Detailed facts about Cybercrime"
2670,"undefined","undefined","undefined",1005,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2671,"undefined","undefined","undefined",1048,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
2672,"undefined","undefined","undefined",1005,undefined,undefined,1,1,4,"Narcotics","Detailed facts about Narcotics"
2673,"undefined","undefined","undefined",1081,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
2674,"undefined","undefined","undefined",1042,undefined,undefined,1,1,3,"Others","Detailed facts about Others"
2675,"undefined","undefined","undefined",1065,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2676,"undefined","undefined","undefined",1220,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
2677,"undefined","undefined","undefined",1199,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
2678,"undefined","undefined","undefined",1014,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
2679,"undefined","undefined","undefined",1014,undefined,undefined,1,1,1,"Assault/Violent","Detailed facts about Assault/Violent"
2680,"undefined","undefined","undefined",1142,undefined,undefined,1,1,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2681,"undefined","undefined","undefined",1159,undefined,undefined,1,1,3,"Cybercrime","Detailed facts about Cybercrime"
2682,"undefined","undefined","undefined",1033,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
2683,"undefined","undefined","undefined",1029,undefined,undefined,1,2,3,"Narcotics","Detailed facts about Narcotics"
